dut_speed,dut_decel,dut_dist,foe_speed,foe_dist,envelope_id
14.0,7.7,45.0,17.0,54.0,80
14.0,7.7,45.0,17.0,55.0,80
15.0,7.3,46.0,16.0,53.0,80
13.0,7.6000000000000005,45.0,14.0,55.0,80
13.0,7.800000000000001,45.0,15.0,56.0,80
13.0,7.9,45.0,15.0,56.0,80
15.0,7.6000000000000005,47.0,16.0,57.0,80
13.0,7.6000000000000005,45.0,14.0,55.0,80
12.0,7.7,44.0,15.0,53.0,80
12.0,7.7,44.0,15.0,52.0,80
13.0,7.5,49.0,16.0,53.0,80
13.0,7.6000000000000005,45.0,14.0,55.0,80
14.0,7.7,43.0,14.0,56.0,80
14.0,7.800000000000001,42.0,15.0,56.0,80
13.0,7.5,44.0,16.0,50.0,80
13.0,7.6000000000000005,45.0,14.0,55.0,80
14.0,7.7,47.0,14.0,58.0,80
14.0,7.800000000000001,47.0,15.0,58.0,80
13.0,7.4,48.0,16.0,53.0,80
13.0,7.6000000000000005,45.0,14.0,55.0,80
14.0,7.800000000000001,43.0,14.0,56.0,80
14.0,7.9,43.0,15.0,56.0,80
12.0,8.9,28.0,18.0,51.0,80
10.0,8.9,28.0,16.0,53.0,80
10.0,8.8,29.0,15.0,54.0,80
11.0,8.8,30.0,15.0,54.0,80
13.0,7.5,45.0,16.0,50.0,80
13.0,7.6000000000000005,45.0,14.0,55.0,80
14.0,7.7,46.0,14.0,58.0,80
14.0,7.800000000000001,46.0,15.0,59.0,80
14.0,8.0,46.0,16.0,49.0,80
13.0,8.0,45.0,14.0,54.0,80
13.0,8.0,44.0,14.0,57.0,80
13.0,8.0,43.0,15.0,58.0,80
12.0,8.4,32.0,18.0,62.0,80
10.0,8.4,34.0,18.0,58.0,80
11.0,8.5,36.0,17.0,57.0,80
11.0,8.5,36.0,17.0,58.0,80
15.0,7.6000000000000005,47.0,16.0,52.0,80
14.0,7.6000000000000005,45.0,18.0,55.0,80
15.0,7.6000000000000005,47.0,17.0,53.0,80
15.0,7.6000000000000005,47.0,16.0,52.0,80
17.0,7.7,49.0,17.0,49.0,80
16.0,7.6000000000000005,48.0,15.0,51.0,80
14.0,7.6000000000000005,47.0,15.0,54.0,80
14.0,7.5,46.0,15.0,55.0,80
17.0,7.4,48.0,17.0,49.0,80
15.0,7.6000000000000005,47.0,18.0,53.0,80
16.0,7.5,47.0,18.0,51.0,80
16.0,7.4,48.0,17.0,50.0,80
18.0,7.5,50.0,17.0,51.0,80
17.0,7.4,48.0,15.0,49.0,80
15.0,7.4,47.0,15.0,48.0,80
16.0,7.4,48.0,15.0,48.0,80
18.0,7.5,51.0,17.0,47.0,80
17.0,7.4,48.0,15.0,49.0,80
16.0,7.4,46.0,15.0,51.0,80
16.0,7.4,45.0,16.0,52.0,80
17.0,7.2,50.0,17.0,46.0,80
17.0,7.5,48.0,15.0,49.0,80
17.0,7.6000000000000005,47.0,15.0,51.0,80
16.0,7.7,46.0,16.0,52.0,80
17.0,7.4,51.0,17.0,46.0,80
17.0,7.4,48.0,15.0,49.0,80
17.0,7.5,46.0,15.0,52.0,80
17.0,7.5,45.0,16.0,53.0,80
18.0,7.5,48.0,17.0,47.0,80
17.0,7.4,48.0,15.0,49.0,80
15.0,7.4,48.0,15.0,51.0,80
15.0,7.3,48.0,16.0,51.0,80
18.0,7.3,51.0,17.0,49.0,80
17.0,7.4,48.0,15.0,49.0,80
16.0,7.6000000000000005,46.0,15.0,49.0,80
15.0,7.6000000000000005,46.0,16.0,49.0,80
10.0,9.0,30.0,17.0,50.0,80
10.0,9.0,31.0,16.0,53.0,80
10.0,9.0,29.0,16.0,54.0,80
10.0,9.0,30.0,16.0,54.0,80
12.0,8.9,27.0,17.0,52.0,80
10.0,8.9,29.0,16.0,52.0,80
10.0,8.8,31.0,16.0,53.0,80
10.0,8.7,32.0,16.0,53.0,80
17.0,7.2,50.0,17.0,47.0,80
17.0,7.5,48.0,15.0,49.0,80
17.0,7.6000000000000005,47.0,15.0,51.0,80
17.0,7.7,46.0,16.0,51.0,80
11.0,8.7,27.0,18.0,51.0,80
10.0,8.9,28.0,17.0,52.0,80
11.0,9.0,29.0,16.0,53.0,80
11.0,9.0,30.0,16.0,54.0,80
14.0,7.3,44.0,16.0,57.0,80
13.0,7.6000000000000005,45.0,14.0,55.0,80
13.0,7.800000000000001,46.0,14.0,53.0,80
13.0,7.9,46.0,15.0,52.0,80
18.0,7.4,46.0,17.0,48.0,80
17.0,7.4,48.0,15.0,49.0,80
15.0,7.4,50.0,15.0,49.0,80
15.0,7.5,50.0,16.0,50.0,80
18.0,7.2,48.0,17.0,47.0,80
17.0,7.4,48.0,15.0,49.0,80
16.0,7.6000000000000005,49.0,15.0,51.0,80
16.0,7.7,49.0,16.0,51.0,80
19.0,7.5,48.0,17.0,48.0,80
17.0,7.4,48.0,15.0,49.0,80
15.0,7.4,49.0,15.0,50.0,80
16.0,7.4,49.0,15.0,49.0,80
18.0,7.2,47.0,17.0,48.0,80
17.0,7.4,48.0,15.0,49.0,80
16.0,7.6000000000000005,50.0,15.0,49.0,80
15.0,7.6000000000000005,50.0,16.0,50.0,80
19.0,7.3,49.0,17.0,49.0,80
17.0,7.4,48.0,15.0,49.0,80
15.0,7.5,47.0,15.0,49.0,80
15.0,7.6000000000000005,47.0,16.0,49.0,80
11.0,8.8,29.0,18.0,50.0,80
10.0,8.9,27.0,17.0,52.0,80
11.0,8.9,28.0,16.0,54.0,80
11.0,8.9,28.0,16.0,55.0,80
18.0,7.5,51.0,17.0,48.0,80
17.0,7.4,48.0,15.0,49.0,80
16.0,7.4,46.0,15.0,50.0,80
15.0,7.4,45.0,16.0,50.0,80
18.0,7.5,50.0,17.0,47.0,80
17.0,7.4,48.0,15.0,49.0,80
16.0,7.4,47.0,15.0,51.0,80
15.0,7.3,46.0,16.0,51.0,80
12.0,8.5,33.0,19.0,61.0,80
13.0,8.5,34.0,17.0,62.0,80
13.0,8.5,33.0,18.0,62.0,80
12.0,8.5,33.0,18.0,61.0,80
17.0,7.6000000000000005,50.0,17.0,46.0,80
17.0,7.4,48.0,15.0,49.0,80
16.0,7.3,47.0,15.0,51.0,80
16.0,7.3,46.0,16.0,52.0,80
13.0,8.5,33.0,20.0,59.0,80
14.0,8.5,33.0,18.0,61.0,80
14.0,8.5,33.0,19.0,60.0,80
13.0,8.5,33.0,20.0,59.0,80
18.0,7.3,46.0,17.0,48.0,80
17.0,7.4,48.0,15.0,49.0,80
16.0,7.5,50.0,15.0,50.0,80
15.0,7.6000000000000005,50.0,16.0,50.0,80
18.0,7.3,48.0,17.0,51.0,80
17.0,7.4,48.0,15.0,49.0,80
16.0,7.5,48.0,15.0,47.0,80
15.0,7.6000000000000005,48.0,16.0,47.0,80
16.0,7.2,44.0,15.0,45.0,80
14.0,7.4,46.0,16.0,47.0,80
14.0,7.5,48.0,16.0,49.0,80
14.0,7.6000000000000005,49.0,15.0,49.0,80
14.0,8.7,34.0,21.0,59.0,80
12.0,8.5,33.0,21.0,58.0,80
11.0,8.4,32.0,20.0,58.0,80
12.0,8.4,32.0,19.0,58.0,80
18.0,7.5,49.0,17.0,46.0,80
17.0,7.4,48.0,15.0,49.0,80
15.0,7.4,48.0,15.0,51.0,80
15.0,7.4,48.0,16.0,52.0,80
17.0,7.2,51.0,17.0,48.0,80
17.0,7.4,48.0,15.0,49.0,80
16.0,7.6000000000000005,46.0,15.0,50.0,80
16.0,7.7,45.0,16.0,50.0,80
19.0,7.4,50.0,17.0,50.0,80
17.0,7.4,48.0,15.0,49.0,80
15.0,7.4,47.0,15.0,48.0,80
16.0,7.4,48.0,15.0,48.0,80
16.0,7.2,47.0,15.0,45.0,80
14.0,7.4,45.0,16.0,47.0,80
14.0,7.5,45.0,16.0,49.0,80
15.0,7.6000000000000005,45.0,15.0,50.0,80
16.0,7.2,42.0,16.0,50.0,80
14.0,7.4,44.0,17.0,52.0,80
14.0,7.6000000000000005,46.0,17.0,52.0,80
14.0,7.6000000000000005,47.0,16.0,52.0,80
15.0,7.3,43.0,15.0,46.0,80
14.0,7.4,46.0,16.0,47.0,80
14.0,7.4,49.0,16.0,49.0,80
15.0,7.5,50.0,16.0,49.0,80
14.0,8.3,32.0,21.0,59.0,80
12.0,8.5,33.0,21.0,58.0,80
11.0,8.600000000000001,33.0,20.0,58.0,80
12.0,8.7,33.0,19.0,58.0,80
10.0,8.9,34.0,16.0,51.0,80
11.0,8.8,34.0,14.0,55.0,80
11.0,8.7,33.0,14.0,57.0,80
11.0,8.600000000000001,32.0,15.0,58.0,80
18.0,7.4,45.0,17.0,48.0,80
17.0,7.4,48.0,15.0,49.0,80
16.0,7.4,50.0,15.0,50.0,80
15.0,7.5,51.0,16.0,50.0,80
15.0,7.1000000000000005,46.0,15.0,54.0,80
14.0,7.4,45.0,17.0,53.0,80
14.0,7.6000000000000005,45.0,17.0,51.0,80
15.0,7.6000000000000005,45.0,16.0,50.0,80
17.0,7.4,52.0,17.0,52.0,80
17.0,7.4,48.0,15.0,49.0,80
16.0,7.5,46.0,15.0,47.0,80
16.0,7.5,45.0,16.0,46.0,80
17.0,7.6000000000000005,47.0,16.0,43.0,80
16.0,7.5,43.0,17.0,45.0,80
16.0,7.4,41.0,17.0,47.0,80
16.0,7.4,41.0,16.0,48.0,80
17.0,7.2,51.0,17.0,50.0,80
17.0,7.4,48.0,15.0,49.0,80
17.0,7.6000000000000005,46.0,15.0,48.0,80
17.0,7.7,45.0,16.0,48.0,80
16.0,7.1000000000000005,44.0,16.0,52.0,80
14.0,7.4,45.0,17.0,53.0,80
14.0,7.6000000000000005,47.0,17.0,52.0,80
14.0,7.6000000000000005,48.0,16.0,52.0,80
17.0,7.4,52.0,17.0,47.0,80
17.0,7.4,48.0,15.0,49.0,80
16.0,7.5,45.0,15.0,51.0,80
16.0,7.5,44.0,16.0,51.0,80
16.0,7.1000000000000005,47.0,15.0,45.0,80
14.0,7.4,45.0,16.0,47.0,80
14.0,7.6000000000000005,45.0,16.0,48.0,80
15.0,7.6000000000000005,45.0,15.0,49.0,80
17.0,7.3,50.0,17.0,46.0,80
17.0,7.4,48.0,15.0,49.0,80
17.0,7.6000000000000005,47.0,15.0,52.0,80
16.0,7.6000000000000005,46.0,16.0,53.0,80
19.0,7.5,49.0,17.0,51.0,80
17.0,7.4,48.0,15.0,49.0,80
15.0,7.4,48.0,15.0,48.0,80
15.0,7.4,48.0,16.0,47.0,80
18.0,7.4,42.0,16.0,45.0,80
15.0,7.5,43.0,17.0,45.0,80
15.0,7.6000000000000005,45.0,17.0,46.0,80
14.0,7.6000000000000005,46.0,16.0,46.0,80
14.0,8.4,33.0,21.0,59.0,80
12.0,8.5,33.0,21.0,58.0,80
11.0,8.600000000000001,33.0,20.0,58.0,80
11.0,8.600000000000001,33.0,19.0,59.0,80
18.0,7.4,51.0,17.0,49.0,80
17.0,7.4,48.0,15.0,49.0,80
16.0,7.4,46.0,15.0,49.0,80
15.0,7.4,45.0,16.0,49.0,80
16.0,7.3,42.0,16.0,44.0,80
16.0,7.6000000000000005,43.0,17.0,46.0,80
16.0,7.7,45.0,17.0,48.0,80
16.0,7.7,46.0,16.0,48.0,80
18.0,7.3,50.0,17.0,50.0,80
17.0,7.4,48.0,15.0,49.0,80
16.0,7.5,47.0,15.0,48.0,80
15.0,7.6000000000000005,46.0,16.0,48.0,80
17.0,7.5,47.0,16.0,42.0,80
16.0,7.5,43.0,17.0,45.0,80
15.0,7.5,41.0,17.0,47.0,80
15.0,7.5,41.0,16.0,48.0,80
15.0,7.0,46.0,16.0,51.0,80
16.0,7.4,47.0,14.0,51.0,80
16.0,7.1000000000000005,47.0,15.0,51.0,80
16.0,7.1000000000000005,47.0,15.0,51.0,80
15.0,6.9,43.0,15.0,49.0,80
15.0,7.0,46.0,17.0,52.0,80
15.0,7.1000000000000005,48.0,17.0,54.0,80
16.0,7.2,49.0,16.0,54.0,80
16.0,6.800000000000001,45.0,16.0,49.0,80
15.0,7.0,46.0,17.0,52.0,80
14.0,7.1000000000000005,47.0,17.0,54.0,80
14.0,7.2,47.0,16.0,54.0,80
18.0,7.4,43.0,16.0,45.0,80
16.0,7.5,43.0,17.0,45.0,80
15.0,7.6000000000000005,44.0,17.0,46.0,80
14.0,7.6000000000000005,45.0,16.0,46.0,80
18.0,7.3,50.0,17.0,50.0,80
17.0,7.4,48.0,15.0,49.0,80
16.0,7.5,47.0,15.0,48.0,80
15.0,7.6000000000000005,46.0,16.0,48.0,80
16.0,7.6000000000000005,43.0,16.0,42.0,80
16.0,7.5,43.0,17.0,46.0,80
16.0,7.4,44.0,17.0,49.0,80
16.0,7.4,45.0,17.0,50.0,80
14.0,8.4,34.0,21.0,61.0,80
12.0,8.5,33.0,21.0,58.0,80
11.0,8.5,32.0,20.0,57.0,80
12.0,8.600000000000001,31.0,19.0,57.0,80
17.0,6.800000000000001,49.0,16.0,53.0,80
15.0,7.0,46.0,17.0,52.0,80
14.0,7.1000000000000005,44.0,17.0,51.0,80
14.0,7.2,44.0,16.0,50.0,80
18.0,7.5,50.0,17.0,48.0,80
17.0,7.4,48.0,15.0,49.0,80
15.0,7.4,47.0,15.0,50.0,80
15.0,7.4,46.0,16.0,50.0,80
18.0,7.4,50.0,17.0,47.0,80
17.0,7.4,48.0,15.0,49.0,80
16.0,7.4,47.0,15.0,51.0,80
15.0,7.4,46.0,16.0,51.0,80
17.0,7.3,43.0,16.0,44.0,80
16.0,7.5,42.0,17.0,45.0,80
15.0,7.7,43.0,17.0,47.0,80
15.0,7.7,44.0,16.0,47.0,80
18.0,7.6000000000000005,51.0,17.0,50.0,80
17.0,7.4,48.0,15.0,49.0,80
16.0,7.3,46.0,15.0,48.0,80
15.0,7.3,45.0,16.0,48.0,80
18.0,7.3,46.0,18.0,51.0,80
17.0,7.4,48.0,16.0,51.0,80
16.0,7.5,47.0,16.0,50.0,80
15.0,7.5,46.0,16.0,50.0,80
18.0,7.3,50.0,17.0,49.0,80
17.0,7.4,48.0,15.0,49.0,80
15.0,7.5,47.0,15.0,49.0,80
15.0,7.5,46.0,16.0,49.0,80
18.0,7.5,49.0,17.0,47.0,80
17.0,7.4,48.0,15.0,49.0,80
15.0,7.4,47.0,15.0,50.0,80
15.0,7.3,47.0,16.0,51.0,80
15.0,6.800000000000001,46.0,16.0,55.0,80
14.0,7.0,46.0,17.0,52.0,80
15.0,7.2,46.0,17.0,49.0,80
15.0,7.3,46.0,16.0,48.0,80
18.0,7.3,50.0,17.0,47.0,80
17.0,7.4,48.0,15.0,49.0,80
16.0,7.6000000000000005,47.0,15.0,51.0,80
15.0,7.6000000000000005,46.0,16.0,51.0,80
15.0,8.5,33.0,21.0,58.0,80
12.0,8.5,33.0,21.0,58.0,80
11.0,8.5,32.0,20.0,59.0,80
11.0,8.5,32.0,19.0,59.0,80
18.0,7.6000000000000005,51.0,17.0,49.0,80
17.0,7.4,48.0,15.0,49.0,80
16.0,7.3,46.0,15.0,49.0,80
15.0,7.3,46.0,16.0,49.0,80
17.0,6.800000000000001,46.0,16.0,50.0,80
15.0,7.0,46.0,17.0,52.0,80
14.0,7.1000000000000005,46.0,17.0,53.0,80
14.0,7.2,46.0,16.0,53.0,80
19.0,7.4,49.0,17.0,51.0,80
17.0,7.4,48.0,15.0,49.0,80
15.0,7.5,48.0,15.0,48.0,80
15.0,7.5,47.0,16.0,47.0,80
17.0,7.3,52.0,17.0,47.0,80
17.0,7.4,48.0,15.0,49.0,80
17.0,7.5,45.0,15.0,51.0,80
17.0,7.5,44.0,16.0,51.0,80
17.0,7.2,46.0,18.0,51.0,80
17.0,7.4,48.0,16.0,51.0,80
16.0,7.5,47.0,16.0,50.0,80
15.0,7.6000000000000005,46.0,16.0,50.0,80
16.0,6.9,45.0,16.0,56.0,80
14.0,7.0,46.0,17.0,52.0,80
14.0,7.1000000000000005,47.0,17.0,49.0,80
15.0,7.1000000000000005,48.0,16.0,48.0,80
16.0,6.800000000000001,49.0,16.0,52.0,80
15.0,7.0,46.0,17.0,52.0,80
14.0,7.1000000000000005,44.0,17.0,52.0,80
14.0,7.2,43.0,16.0,51.0,80
16.0,7.4,44.0,16.0,42.0,80
16.0,7.5,42.0,17.0,46.0,80
16.0,7.4,43.0,17.0,43.0,80
16.0,7.5,43.0,17.0,44.0,80
15.0,6.800000000000001,44.0,15.0,49.0,80
15.0,7.0,46.0,17.0,52.0,80
15.0,7.1000000000000005,48.0,17.0,54.0,80
16.0,7.2,48.0,17.0,54.0,80
17.0,6.800000000000001,48.0,16.0,50.0,80
15.0,7.0,46.0,17.0,52.0,80
14.0,7.1000000000000005,45.0,17.0,53.0,80
14.0,7.2,44.0,16.0,53.0,80
18.0,7.3,50.0,17.0,47.0,80
17.0,7.4,48.0,15.0,49.0,80
16.0,7.5,47.0,15.0,50.0,80
15.0,7.5,46.0,16.0,51.0,80
14.0,8.4,34.0,21.0,61.0,80
12.0,8.5,33.0,21.0,58.0,80
11.0,8.5,32.0,20.0,57.0,80
12.0,8.600000000000001,32.0,19.0,57.0,80
14.0,8.5,32.0,21.0,61.0,80
12.0,8.5,32.0,21.0,58.0,80
11.0,8.5,33.0,20.0,57.0,80
12.0,8.4,33.0,19.0,57.0,80
17.0,6.800000000000001,49.0,16.0,51.0,80
15.0,7.0,46.0,17.0,52.0,80
14.0,7.1000000000000005,44.0,17.0,53.0,80
14.0,7.2,44.0,16.0,53.0,80
16.0,7.5,52.0,17.0,47.0,80
17.0,7.4,48.0,15.0,49.0,80
17.0,7.3,45.0,15.0,50.0,80
17.0,7.3,44.0,16.0,51.0,80
16.0,7.4,43.0,18.0,46.0,80
16.0,7.6000000000000005,43.0,17.0,48.0,80
16.0,7.6000000000000005,43.0,17.0,47.0,80
16.0,7.6000000000000005,43.0,17.0,47.0,80
17.0,6.800000000000001,48.0,16.0,53.0,80
15.0,7.0,46.0,17.0,52.0,80
14.0,7.1000000000000005,45.0,17.0,51.0,80
14.0,7.2,44.0,16.0,51.0,80
17.0,7.6000000000000005,52.0,17.0,50.0,80
17.0,7.4,48.0,15.0,49.0,80
16.0,7.3,45.0,15.0,48.0,80
16.0,7.3,45.0,16.0,48.0,80
15.0,8.5,33.0,21.0,60.0,80
12.0,8.5,33.0,21.0,58.0,80
11.0,8.5,33.0,20.0,57.0,80
12.0,8.5,32.0,19.0,57.0,80
17.0,7.5,52.0,17.0,47.0,80
17.0,7.4,48.0,15.0,49.0,80
16.0,7.4,45.0,15.0,51.0,80
16.0,7.4,44.0,16.0,52.0,80
16.0,6.800000000000001,49.0,16.0,54.0,80
15.0,7.0,46.0,17.0,52.0,80
14.0,7.1000000000000005,44.0,17.0,51.0,80
14.0,7.2,44.0,16.0,50.0,80
16.0,7.5,43.0,18.0,45.0,80
16.0,7.6000000000000005,43.0,18.0,48.0,80
16.0,7.5,42.0,17.0,48.0,80
16.0,7.5,42.0,17.0,47.0,80
14.0,8.5,35.0,21.0,62.0,80
12.0,8.5,33.0,21.0,58.0,80
12.0,8.5,31.0,20.0,57.0,80
12.0,8.5,31.0,19.0,57.0,80
14.0,8.5,33.0,21.0,57.0,80
12.0,8.5,33.0,21.0,58.0,80
11.0,8.4,32.0,20.0,60.0,80
11.0,8.4,32.0,19.0,60.0,80
16.0,7.6000000000000005,44.0,18.0,45.0,80
16.0,7.6000000000000005,43.0,18.0,48.0,80
16.0,7.5,42.0,17.0,48.0,80
16.0,7.5,42.0,17.0,47.0,80
18.0,7.3,51.0,17.0,51.0,80
17.0,7.4,48.0,15.0,49.0,80
16.0,7.5,46.0,15.0,48.0,80
15.0,7.5,46.0,16.0,47.0,80
15.0,7.0,50.0,16.0,55.0,80
16.0,7.0,47.0,14.0,51.0,80
16.0,7.0,49.0,14.0,54.0,80
15.0,7.0,50.0,15.0,54.0,80
16.0,7.6000000000000005,44.0,18.0,45.0,80
16.0,7.6000000000000005,43.0,17.0,48.0,80
16.0,7.5,42.0,17.0,48.0,80
16.0,7.5,42.0,17.0,47.0,80
18.0,7.5,51.0,17.0,49.0,80
17.0,7.4,48.0,15.0,49.0,80
16.0,7.4,46.0,15.0,49.0,80
15.0,7.4,46.0,16.0,49.0,80
16.0,7.5,42.0,18.0,45.0,80
16.0,7.6000000000000005,43.0,18.0,48.0,80
16.0,7.6000000000000005,43.0,17.0,47.0,80
16.0,7.6000000000000005,43.0,17.0,48.0,80
16.0,7.6000000000000005,43.0,18.0,45.0,80
16.0,7.6000000000000005,43.0,18.0,48.0,80
16.0,7.5,43.0,17.0,48.0,80
15.0,7.5,42.0,17.0,47.0,80
18.0,7.4,51.0,17.0,51.0,80
17.0,7.4,48.0,15.0,49.0,80
16.0,7.4,46.0,15.0,48.0,80
15.0,7.4,46.0,16.0,47.0,80
19.0,7.3,49.0,17.0,49.0,80
17.0,7.4,48.0,15.0,49.0,80
15.0,7.5,48.0,15.0,49.0,80
16.0,7.5,48.0,15.0,49.0,80
18.0,7.3,45.0,18.0,51.0,80
17.0,7.3,48.0,16.0,51.0,80
16.0,7.4,48.0,16.0,50.0,80
15.0,7.5,48.0,16.0,50.0,80
15.0,6.7,50.0,16.0,57.0,80
14.0,6.9,49.0,17.0,55.0,80
14.0,7.2,49.0,17.0,54.0,80
14.0,7.2,49.0,16.0,53.0,80
16.0,7.0,54.0,16.0,57.0,80
14.0,6.9,50.0,17.0,55.0,80
14.0,6.9,47.0,17.0,54.0,80
14.0,6.9,46.0,16.0,53.0,80
17.0,6.9,50.0,16.0,57.0,80
14.0,6.9,49.0,17.0,55.0,80
13.0,7.0,49.0,16.0,54.0,80
13.0,7.0,49.0,16.0,53.0,80
14.0,8.600000000000001,33.0,21.0,58.0,80
15.0,8.5,33.0,19.0,60.0,80
15.0,8.600000000000001,33.0,20.0,59.0,80
15.0,8.600000000000001,33.0,20.0,59.0,80
16.0,7.4,43.0,18.0,46.0,80
16.0,7.6000000000000005,43.0,17.0,48.0,80
16.0,7.6000000000000005,43.0,17.0,47.0,80
16.0,7.6000000000000005,43.0,17.0,48.0,80
18.0,7.4,51.0,17.0,47.0,80
17.0,7.4,48.0,15.0,49.0,80
16.0,7.4,46.0,15.0,50.0,80
15.0,7.4,45.0,16.0,51.0,80
17.0,6.800000000000001,45.0,16.0,52.0,80
15.0,7.0,46.0,17.0,52.0,80
14.0,7.1000000000000005,46.0,17.0,52.0,80
13.0,7.2,47.0,16.0,51.0,80
10.0,9.0,30.0,17.0,50.0,80
10.0,8.9,31.0,16.0,52.0,80
10.0,8.9,30.0,16.0,54.0,80
11.0,8.9,29.0,16.0,55.0,80
16.0,8.7,31.0,22.0,55.0,80
13.0,8.600000000000001,33.0,22.0,57.0,80
12.0,8.5,34.0,21.0,59.0,80
13.0,8.5,34.0,20.0,60.0,80
17.0,6.7,51.0,16.0,56.0,80
14.0,6.9,49.0,17.0,55.0,80
13.0,7.1000000000000005,48.0,17.0,54.0,80
13.0,7.1000000000000005,48.0,16.0,54.0,80
16.0,8.600000000000001,31.0,22.0,59.0,80
13.0,8.600000000000001,33.0,22.0,58.0,80
12.0,8.600000000000001,33.0,21.0,57.0,80
13.0,8.600000000000001,34.0,20.0,56.0,80
18.0,7.4,50.0,17.0,47.0,80
17.0,7.4,48.0,15.0,49.0,80
16.0,7.4,47.0,15.0,51.0,80
15.0,7.4,46.0,16.0,51.0,80
15.0,6.9,48.0,15.0,59.0,80
14.0,6.9,49.0,17.0,55.0,80
15.0,7.0,50.0,17.0,52.0,80
15.0,7.0,51.0,16.0,50.0,80
16.0,6.7,50.0,16.0,57.0,80
14.0,6.9,49.0,17.0,55.0,80
14.0,7.1000000000000005,49.0,17.0,53.0,80
14.0,7.2,49.0,16.0,53.0,80
16.0,7.4,42.0,18.0,46.0,80
16.0,7.6000000000000005,43.0,17.0,48.0,80
16.0,7.6000000000000005,43.0,17.0,47.0,80
16.0,7.6000000000000005,43.0,17.0,47.0,80
18.0,7.3,52.0,17.0,47.0,80
17.0,7.4,48.0,15.0,49.0,80
16.0,7.5,45.0,15.0,50.0,80
16.0,7.5,45.0,16.0,51.0,80
15.0,8.4,30.0,21.0,58.0,80
13.0,8.600000000000001,33.0,22.0,57.0,80
13.0,8.7,35.0,21.0,58.0,80
13.0,8.8,36.0,21.0,58.0,80
16.0,7.5,43.0,18.0,46.0,80
16.0,7.6000000000000005,43.0,17.0,48.0,80
15.0,7.6000000000000005,43.0,17.0,47.0,80
15.0,7.6000000000000005,42.0,17.0,47.0,80
17.0,7.5,47.0,16.0,43.0,80
16.0,7.5,43.0,17.0,45.0,80
15.0,7.5,42.0,17.0,47.0,80
15.0,7.5,41.0,16.0,48.0,80
16.0,8.7,33.0,22.0,57.0,80
13.0,8.600000000000001,33.0,22.0,57.0,80
12.0,8.600000000000001,33.0,21.0,58.0,80
13.0,8.5,33.0,20.0,59.0,80
15.0,6.7,46.0,15.0,49.0,80
15.0,7.0,46.0,17.0,52.0,80
15.0,7.2,46.0,17.0,54.0,80
15.0,7.3,46.0,16.0,54.0,80
12.0,8.8,27.0,17.0,50.0,80
10.0,8.9,28.0,16.0,53.0,80
10.0,8.9,30.0,16.0,55.0,80
10.0,8.9,29.0,16.0,54.0,80
16.0,6.9,53.0,16.0,57.0,80
14.0,6.9,50.0,17.0,55.0,80
14.0,7.0,47.0,17.0,53.0,80
14.0,7.0,46.0,16.0,53.0,80
15.0,7.5,44.0,18.0,45.0,80
16.0,7.6000000000000005,43.0,17.0,48.0,80
16.0,7.6000000000000005,42.0,17.0,47.0,80
16.0,7.6000000000000005,42.0,17.0,47.0,80
10.0,8.8,27.0,15.0,58.0,80
11.0,8.600000000000001,30.0,16.0,58.0,80
10.0,8.600000000000001,31.0,17.0,57.0,80
10.0,8.7,32.0,17.0,56.0,80
16.0,7.4,42.0,18.0,46.0,80
16.0,7.6000000000000005,43.0,17.0,48.0,80
16.0,7.6000000000000005,43.0,17.0,47.0,80
16.0,7.6000000000000005,43.0,17.0,48.0,80
17.0,7.3,50.0,17.0,46.0,80
17.0,7.4,48.0,15.0,49.0,80
16.0,7.6000000000000005,47.0,15.0,51.0,80
16.0,7.6000000000000005,46.0,16.0,52.0,80
17.0,6.800000000000001,52.0,16.0,56.0,80
14.0,6.9,49.0,17.0,55.0,80
13.0,7.0,48.0,16.0,55.0,80
13.0,7.0,48.0,16.0,54.0,80
17.0,7.6000000000000005,42.0,17.0,45.0,80
16.0,7.6000000000000005,43.0,17.0,48.0,80
15.0,7.5,43.0,17.0,47.0,80
15.0,7.5,43.0,17.0,47.0,80
18.0,7.5,52.0,17.0,50.0,80
17.0,7.4,48.0,15.0,49.0,80
16.0,7.4,46.0,15.0,48.0,80
15.0,7.4,45.0,16.0,48.0,80
17.0,6.7,50.0,16.0,56.0,80
14.0,6.9,49.0,17.0,55.0,80
13.0,7.1000000000000005,49.0,17.0,55.0,80
13.0,7.2,49.0,16.0,54.0,80
12.0,8.9,27.0,17.0,50.0,80
10.0,8.9,28.0,17.0,53.0,80
10.0,8.9,30.0,17.0,55.0,80
10.0,8.8,31.0,17.0,56.0,80
15.0,8.7,32.0,22.0,55.0,80
13.0,8.600000000000001,33.0,22.0,57.0,80
13.0,8.5,33.0,21.0,60.0,80
13.0,8.5,34.0,21.0,61.0,80
16.0,6.800000000000001,48.0,16.0,48.0,80
15.0,7.0,46.0,17.0,52.0,80
15.0,7.1000000000000005,45.0,17.0,54.0,80
14.0,7.1000000000000005,45.0,17.0,53.0,80
16.0,7.5,42.0,18.0,45.0,80
16.0,7.6000000000000005,43.0,17.0,48.0,80
15.0,7.5,43.0,17.0,47.0,80
15.0,7.5,43.0,17.0,47.0,80
18.0,7.3,46.0,18.0,51.0,80
16.0,7.4,48.0,16.0,51.0,80
16.0,7.5,47.0,16.0,50.0,80
15.0,7.5,46.0,16.0,50.0,80
